incident_id,threat_id,asset_id,employee_id,detection_time,status,time_to_resolve_hours,data_breached_gb,financial_impact_k
3671,2,26,9,2021-07-29 10:20:57.560393,Closed,71,73.18,1127.9
3672,2,37,4,2023-10-22 19:43:23.560393,Resolved,170,0.0,21.08
3673,4,34,7,2021-03-29 16:22:59.560393,Resolved,137,0.0,50.66
3674,1,3,8,2023-08-25 05:49:27.560393,Resolved,131,0.0,24.27
3675,1,15,15,2023-05-03 04:27:39.560393,Resolved,13,0.0,18.78
3676,3,15,9,2020-09-29 09:03:29.560393,Resolved,632,7.12,162.81
3677,1,21,12,2024-07-06 10:12:37.560393,Resolved,124,7.11,130.9
3678,2,24,5,2024-06-20 20:06:24.560393,Resolved,9,0.0,14.8
3679,3,16,5,2022-07-19 11:53:02.560393,Resolved,28,62.3,1274.74
3680,2,32,11,2024-05-04 19:45:37.560393,Closed,30,0.0,26.05
3681,1,13,12,2023-05-21 10:56:29.560393,Resolved,36,0.0,24.69
3682,2,12,3,2022-05-14 19:50:28.560393,Resolved,101,0.0,22.59
3683,3,4,1,2021-02-01 21:04:53.560393,Resolved,67,13.39,506.64
3684,1,48,1,2023-01-10 13:04:47.560393,Closed,68,0.0,13.25
3685,1,19,7,2023-05-28 16:37:14.560393,Closed,48,10.72,724.68
3686,5,39,1,2025-01-03 20:49:59.560393,Closed,191,108.51,3268.04
3687,1,25,9,2021-02-01 21:12:22.560393,Resolved,13,1.85,49.3
3688,2,40,11,2023-06-22 07:27:57.560393,Resolved,59,0.0,10.89
3689,1,49,15,2020-08-11 13:06:35.560393,Resolved,35,10.48,151.71
3690,2,14,13,2024-02-26 18:43:43.560393,Resolved,6,0.0,85.85
3691,2,19,6,2024-09-20 23:51:41.560393,Resolved,52,25.17,451.83
3692,1,36,14,2023-12-25 13:34:17.560393,Resolved,29,0.0,14.28
3693,1,37,4,2021-08-31 03:16:12.560393,Investigating,14,0.0,5.25
3694,1,31,6,2022-01-11 06:46:37.560393,Resolved,24,0.0,16.68
3695,1,10,9,2023-05-25 18:25:59.560393,Closed,22,0.0,31.99
3696,2,25,9,2024-02-20 19:22:40.560393,Resolved,18,0.0,40.07
3697,2,17,15,2023-08-15 16:29:30.560393,Resolved,183,0.0,25.93
3698,5,10,11,2024-02-23 11:06:20.560393,Resolved,127,0.0,23.75
3699,2,36,7,2025-06-01 19:39:33.560393,Resolved,19,0.0,34.08
3700,2,33,11,2022-10-22 18:52:44.560393,Closed,39,13.09,181.51
3701,2,16,2,2024-07-22 07:20:06.560393,Resolved,288,0.0,29.44
3702,2,11,13,2022-07-03 04:57:11.560393,Resolved,69,0.0,59.8
3703,2,16,13,2024-04-25 06:19:20.560393,Resolved,292,20.35,240.39
3704,1,19,8,2023-10-15 10:44:03.560393,Resolved,8,0.0,9.66
3705,1,35,4,2025-04-11 19:53:03.560393,Resolved,39,0.0,14.72
3706,1,19,7,2022-04-30 01:07:09.560393,Resolved,21,0.0,8.41
3707,1,22,7,2021-11-05 17:56:25.560393,Resolved,36,0.0,8.59
3708,4,22,1,2021-10-23 01:02:44.560393,Resolved,63,10.99,250.74
3709,1,21,14,2021-02-18 11:25:46.560393,Closed,42,0.0,14.39
3710,1,8,6,2020-12-23 03:40:54.560393,Closed,21,52.53,1725.71
3711,1,46,13,2021-07-17 02:01:09.560393,Resolved,112,0.0,13.68
3712,5,24,14,2021-01-17 01:15:19.560393,Resolved,179,0.0,36.92
3713,2,38,1,2021-08-20 16:45:25.560393,Closed,34,6.07,247.89
3714,3,25,6,2022-12-07 09:41:01.560393,Resolved,170,41.88,456.5
3715,2,6,6,2021-10-04 11:24:31.560393,Resolved,32,7.01,260.11
3716,1,7,11,2023-01-28 00:17:46.560393,Resolved,47,0.0,38.75
3717,2,47,2,2025-03-04 21:02:38.560393,Closed,21,0.0,25.63
3718,1,43,9,2021-02-11 03:54:38.560393,Closed,31,2.96,153.49
3719,5,40,14,2024-08-27 07:21:42.560393,Closed,32,52.67,788.62
3720,5,22,10,2025-05-12 01:34:27.560393,Resolved,432,0.0,32.15
3721,2,11,13,2024-12-24 20:53:11.560393,Resolved,6,2.2,94.96
3722,5,39,11,2022-06-21 20:55:41.560393,Resolved,128,96.23,1983.45
3723,5,25,8,2023-10-12 19:54:37.560393,Resolved,9,5.33,114.5
3724,1,35,9,2024-11-08 07:01:36.560393,Closed,23,0.0,17.45
3725,2,40,14,2020-08-14 14:29:50.560393,Resolved,20,56.48,569.79
3726,2,46,8,2024-08-29 09:56:45.560393,Closed,12,0.0,24.25
3727,5,2,6,2024-12-10 15:50:18.560393,Resolved,306,37.41,831.01
3728,1,13,14,2020-12-27 04:06:02.560393,Resolved,37,0.0,19.06
3729,3,47,9,2023-02-07 16:50:58.560393,Resolved,91,26.68,1191.36
3730,3,29,7,2025-05-31 09:22:33.560393,Resolved,146,49.9,1914.54
3731,1,42,5,2024-04-30 07:43:13.560393,Resolved,43,8.18,255.14
3732,5,10,1,2022-08-18 17:55:08.560393,Resolved,189,11.41,242.22
3733,1,26,13,2021-05-01 01:38:20.560393,Resolved,94,0.0,17.91
3734,2,49,12,2023-03-24 11:05:42.560393,Resolved,199,0.0,39.89
3735,5,4,9,2024-05-21 19:50:01.560393,Resolved,395,24.31,316.57
3736,1,16,1,2024-12-24 11:46:21.560393,Resolved,7,0.0,28.08
3737,2,48,6,2021-11-17 07:38:29.560393,Resolved,157,0.0,32.61
3738,1,31,5,2025-02-25 08:40:23.560393,Resolved,4,35.43,916.81
3739,1,41,9,2020-09-17 08:22:55.560393,Closed,17,0.0,25.77
3740,3,9,10,2022-07-11 08:10:14.560393,Closed,10,0.0,71.81
3741,5,48,1,2020-08-16 22:35:58.560393,Resolved,338,4.59,197.84
3742,1,18,2,2025-04-22 12:25:02.560393,Resolved,129,37.19,708.35
3743,1,32,9,2024-06-18 08:41:26.560393,Closed,10,11.05,141.91
3744,3,46,8,2022-06-24 09:37:02.560393,Resolved,54,231.24,1900.24
3745,2,34,14,2023-03-03 19:21:12.560393,Resolved,63,34.96,766.28
3746,1,13,6,2023-07-21 20:50:56.560393,Resolved,11,0.0,11.47
3747,1,5,4,2024-01-07 10:58:17.560393,Resolved,41,0.0,10.73
3748,4,17,9,2020-08-26 17:23:18.560393,Resolved,28,0.0,42.71
3749,2,37,6,2024-10-06 23:39:53.560393,Resolved,19,0.0,51.56
3750,1,12,11,2023-03-01 23:32:04.560393,Closed,22,1.57,45.71
3751,1,21,9,2023-12-14 05:28:02.560393,Resolved,51,3.13,52.16
3752,2,33,13,2022-01-14 09:30:15.560393,Resolved,13,8.62,290.66
3753,2,48,7,2020-09-26 05:59:36.560393,Resolved,136,0.0,84.86
3754,1,19,8,2020-08-16 05:15:25.560393,Resolved,55,0.0,5.41
3755,1,4,12,2021-07-24 23:01:00.560393,Closed,12,0.0,21.47
3756,1,8,9,2025-04-12 08:41:03.560393,Closed,6,0.0,24.41
3757,1,16,1,2023-09-08 05:43:01.560393,Resolved,104,0.0,8.74
3758,2,40,14,2022-09-01 04:23:16.560393,Resolved,102,0.0,70.55
3759,1,13,8,2023-01-24 11:13:42.560393,Resolved,94,8.51,212.52
3760,1,38,3,2022-04-08 11:24:12.560393,Closed,34,0.0,8.24
3761,1,48,10,2024-05-22 01:54:30.560393,Resolved,21,2.32,55.86
3762,1,4,7,2021-11-27 21:41:16.560393,Resolved,18,0.0,11.91
3763,1,14,1,2021-04-27 06:13:42.560393,Investigating,16,2.68,44.69
3764,5,1,13,2021-02-01 10:15:30.560393,Resolved,2421,0.0,36.44
3765,1,20,13,2025-01-13 23:13:59.560393,Resolved,142,13.65,452.95
3766,3,46,15,2024-09-07 13:18:08.560393,Resolved,24,17.26,807.52
3767,2,37,10,2021-12-18 13:50:45.560393,Closed,40,16.65,256.17
3768,1,36,13,2025-07-08 00:26:21.560393,Resolved,21,0.0,16.31
3769,3,44,15,2021-11-20 16:16:48.560393,Resolved,170,17.08,370.28
3770,4,47,11,2022-03-29 09:51:43.560393,Resolved,131,0.0,58.75
3771,5,15,3,2024-08-04 19:44:19.560393,Closed,156,5.53,97.77
3772,1,4,1,2021-02-08 01:16:14.560393,Resolved,48,0.0,15.81
3773,2,4,9,2021-07-22 07:51:29.560393,Resolved,174,11.71,117.27
3774,5,36,6,2020-12-10 16:24:43.560393,Resolved,88,0.0,48.73
3775,1,29,15,2025-01-06 01:29:26.560393,Resolved,84,0.0,13.77
3776,1,9,9,2024-09-15 14:11:11.560393,Resolved,49,3.16,120.29
3777,2,12,5,2022-09-13 12:24:27.560393,Investigating,52,0.0,27.91
3778,5,16,15,2023-11-12 15:03:14.560393,Resolved,362,38.63,904.3
3779,2,1,8,2025-05-13 12:20:51.560393,Resolved,75,10.68,413.83
3780,1,11,14,2024-03-23 18:57:16.560393,Resolved,31,2.6,88.99
3781,5,37,6,2021-06-09 18:11:44.560393,Closed,38,23.3,206.46
3782,3,24,12,2021-02-27 18:40:00.560393,Resolved,681,16.29,198.15
3783,2,12,12,2024-03-06 03:37:02.560393,Closed,101,9.16,181.92
3784,2,6,6,2021-03-02 18:39:13.560393,Resolved,20,28.5,513.07
3785,3,4,4,2024-12-21 04:09:06.560393,Resolved,680,54.0,1996.26
3786,1,27,2,2020-11-10 15:25:13.560393,Closed,28,4.57,152.37
3787,2,23,11,2025-02-01 01:00:19.560393,Resolved,9,26.34,514.43
3788,1,12,7,2022-09-15 13:46:58.560393,Resolved,136,5.61,219.46
3789,1,43,9,2023-07-13 23:02:17.560393,Closed,9,0.0,8.68
3790,1,39,5,2022-02-03 22:31:43.560393,Resolved,14,0.0,22.17
3791,1,16,13,2021-02-19 04:52:16.560393,Resolved,18,0.0,51.64
3792,5,32,12,2021-07-16 00:34:24.560393,Resolved,76,9.76,292.64
3793,1,4,8,2022-05-21 18:04:03.560393,Resolved,14,15.23,379.2
3794,2,1,15,2023-05-07 02:16:43.560393,Resolved,50,0.0,31.64
3795,1,46,13,2023-01-16 02:04:36.560393,Resolved,34,0.0,21.78
3796,1,32,1,2024-11-16 15:39:09.560393,Resolved,19,8.29,306.45
3797,1,45,1,2023-10-27 00:11:32.560393,Resolved,62,30.26,544.71
3798,4,6,13,2025-06-03 03:47:06.560393,Closed,15,40.21,1349.29
3799,5,37,14,2022-12-03 23:13:29.560393,Resolved,216,0.0,114.72
3800,5,14,9,2021-02-25 15:58:21.560393,Resolved,139,0.0,35.19
3801,2,15,7,2025-06-14 18:41:07.560393,Closed,59,0.0,42.86
3802,2,12,6,2020-12-15 14:02:49.560393,Resolved,121,0.0,19.29
3803,1,14,14,2024-02-27 12:31:20.560393,Closed,26,0.0,22.47
3804,5,23,8,2022-12-30 02:10:36.560393,Resolved,81,90.28,2140.41
3805,2,13,11,2022-09-27 20:41:36.560393,Resolved,118,3.65,52.64
3806,2,27,15,2021-03-06 00:31:35.560393,Closed,52,20.02,630.53
3807,3,38,9,2024-02-01 12:57:42.560393,Resolved,75,20.6,470.95
3808,1,18,14,2023-05-01 22:42:13.560393,Closed,208,19.63,697.57
3809,2,48,13,2025-02-06 05:27:50.560393,Resolved,80,0.0,16.27
3810,2,7,9,2021-12-01 04:04:24.560393,Resolved,58,0.0,11.47
3811,3,45,15,2021-11-29 02:52:38.560393,Resolved,19,16.29,200.74
3812,1,12,12,2022-01-02 10:07:20.560393,Resolved,15,0.0,28.04
3813,1,25,2,2020-12-10 09:48:27.560393,Resolved,53,0.0,7.35
3814,1,48,2,2025-06-02 07:49:11.560393,Resolved,38,0.0,12.75
3815,1,12,11,2021-12-23 03:16:33.560393,Resolved,44,4.4,102.71
3816,1,31,6,2025-04-13 00:13:52.560393,Resolved,58,0.0,14.95
3817,3,37,9,2022-06-02 09:06:46.560393,Resolved,79,0.0,16.12
3818,5,24,1,2021-08-12 06:54:28.560393,Closed,41,301.06,15330.27
3819,4,23,8,2024-03-10 08:56:28.560393,Resolved,27,0.0,45.81
3820,3,40,9,2021-11-08 10:32:27.560393,Resolved,216,0.0,78.51
3821,1,2,15,2024-07-06 22:40:23.560393,Resolved,22,0.0,6.77
3822,3,49,1,2021-10-16 01:19:01.560393,Resolved,62,0.0,43.57
3823,1,2,12,2023-10-07 13:20:47.560393,Resolved,30,69.16,2152.32
3824,2,30,13,2023-12-19 11:15:08.560393,Resolved,216,0.0,31.53
3825,2,9,6,2025-07-05 17:45:19.560393,Closed,93,0.0,42.19
3826,1,49,10,2020-10-27 13:59:56.560393,Investigating,21,16.64,140.53
3827,1,30,6,2020-08-12 18:16:32.560393,Closed,18,0.0,21.66
3828,1,26,15,2023-01-12 04:42:30.560393,Resolved,57,11.6,366.29
3829,2,17,5,2021-08-16 09:44:58.560393,Closed,47,28.37,658.83
3830,2,16,1,2022-02-21 07:56:07.560393,Resolved,232,4.11,70.89
3831,1,37,10,2024-08-13 15:23:11.560393,Resolved,13,0.0,10.54
3832,2,13,5,2023-04-10 23:42:11.560393,Resolved,132,0.0,26.59
3833,5,11,14,2023-01-05 23:14:17.560393,Closed,45,5.06,225.88
3834,1,29,10,2025-03-18 22:21:02.560393,Resolved,39,0.0,7.73
3835,1,14,12,2025-01-08 18:03:06.560393,Resolved,59,0.0,13.98
3836,3,20,5,2025-01-03 20:13:53.560393,Resolved,74,78.6,1071.12
3837,1,43,8,2022-12-26 14:24:14.560393,Investigating,49,0.0,7.93
3838,1,45,9,2022-07-24 20:00:34.560393,Resolved,14,60.3,1458.19
3839,3,1,2,2022-10-07 09:28:48.560393,Resolved,76,0.0,41.48
3840,4,20,2,2021-10-30 05:13:35.560393,Resolved,29,51.89,410.92
3841,1,46,2,2024-01-20 09:34:34.560393,Resolved,35,0.0,14.35
3842,1,25,1,2021-11-08 04:57:04.560393,Resolved,324,0.0,21.97
3843,1,8,1,2024-05-13 05:35:41.560393,Resolved,21,44.89,783.32
3844,2,40,12,2022-06-28 00:54:51.560393,Resolved,28,0.0,34.46
3845,1,40,9,2021-01-31 10:20:10.560393,Resolved,11,0.0,5.46
3846,2,5,9,2022-08-07 12:44:32.560393,Resolved,17,5.17,56.01
3847,2,29,1,2020-12-18 15:00:50.560393,Resolved,111,6.95,363.84
3848,1,21,15,2023-01-17 17:41:18.560393,Resolved,19,0.0,26.76
3849,1,18,6,2024-05-31 02:28:26.560393,Resolved,36,5.83,245.92
3850,1,27,1,2023-12-25 08:10:02.560393,Resolved,47,0.0,8.61
3851,1,37,3,2025-08-08 02:37:14.560393,Closed,29,0.0,7.22
3852,2,44,4,2020-09-03 06:12:27.560393,Resolved,55,0.0,43.79
3853,1,10,6,2021-02-13 22:00:08.560393,Closed,4,0.0,6.89
3854,1,15,6,2025-02-17 10:26:55.560393,Resolved,34,0.0,16.51
3855,5,15,9,2023-10-15 14:05:30.560393,Resolved,60,14.89,315.33
3856,1,43,5,2025-02-22 13:29:05.560393,Resolved,18,0.0,15.11
3857,1,35,8,2021-10-16 22:35:10.560393,Resolved,42,5.7,350.82
3858,2,43,15,2022-04-15 21:56:32.560393,Investigating,82,0.0,12.56
3859,1,26,4,2022-07-24 10:33:21.560393,Resolved,5,57.94,1241.21
3860,1,28,7,2022-08-15 08:26:31.560393,Investigating,33,8.32,53.69
3861,3,16,12,2023-09-21 21:15:45.560393,Resolved,370,0.0,41.13
3862,1,48,8,2025-06-10 11:51:06.560393,Resolved,129,0.0,42.77
3863,4,33,6,2021-02-12 17:20:26.560393,Resolved,411,0.0,27.48
3864,3,14,1,2021-12-15 01:05:18.560393,Resolved,33,3.25,120.42
3865,1,17,8,2021-10-27 01:47:28.560393,Resolved,14,15.77,547.95
3866,4,41,13,2024-06-25 03:52:11.560393,Resolved,92,0.0,97.59
3867,4,42,1,2022-03-11 13:38:15.560393,Resolved,75,33.39,357.19
3868,2,39,1,2024-05-06 19:08:56.560393,Resolved,48,22.79,488.41
3869,1,14,5,2025-02-24 02:02:03.560393,Resolved,69,0.0,6.57
3870,1,20,6,2021-05-01 16:26:34.560393,Resolved,20,0.0,4.02
3871,1,50,6,2024-07-01 21:35:39.560393,Resolved,21,0.0,19.05
3872,1,44,11,2023-04-30 14:29:14.560393,Resolved,52,0.0,11.37
3873,2,10,2,2024-05-12 00:58:41.560393,Resolved,48,5.39,195.03
3874,1,19,7,2021-05-09 20:10:38.560393,Resolved,31,4.82,236.29
3875,1,10,5,2023-08-28 17:08:32.560393,Resolved,28,0.0,13.75
3876,1,13,9,2023-10-09 18:51:31.560393,Resolved,77,11.37,228.91
3877,1,5,11,2025-05-10 06:52:02.560393,Resolved,26,2.52,40.03
3878,4,46,6,2022-05-25 19:37:57.560393,Resolved,12,19.67,280.75
3879,5,31,7,2024-04-10 04:12:33.560393,Resolved,18,26.51,1188.89
3880,5,5,13,2023-07-20 23:31:02.560393,Resolved,9,22.33,151.26
3881,4,32,9,2020-11-16 16:40:39.560393,Resolved,114,0.0,50.76
3882,1,39,9,2024-03-25 01:43:13.560393,Investigating,39,21.33,316.02
3883,2,21,1,2021-12-25 19:16:59.560393,Resolved,60,0.0,15.98
3884,5,45,9,2024-07-31 03:18:26.560393,Resolved,127,31.09,798.22
3885,1,26,12,2024-06-12 10:38:26.560393,Closed,20,54.68,1504.37
3886,3,26,8,2024-05-16 13:06:16.560393,Resolved,265,28.4,957.14
3887,2,36,14,2025-03-25 09:01:47.560393,Resolved,10,167.94,8738.75
3888,2,4,1,2025-04-09 13:52:48.560393,Resolved,47,0.0,6.98
3889,4,34,13,2024-10-05 10:22:14.560393,Resolved,49,72.93,2794.74
3890,2,42,14,2021-11-16 02:47:59.560393,Resolved,12,0.0,49.66
3891,2,27,8,2025-01-06 08:29:37.560393,Resolved,125,0.0,20.47
3892,5,17,1,2024-06-26 04:55:29.560393,Closed,23,61.11,1414.1
3893,1,26,12,2022-04-13 01:38:11.560393,Resolved,46,45.09,955.38
3894,1,30,8,2025-05-28 23:01:59.560393,Closed,10,0.0,13.95
3895,1,41,7,2023-07-13 03:49:11.560393,Resolved,13,0.0,18.8
3896,1,23,9,2021-03-25 21:12:51.560393,Investigating,116,0.0,21.6
3897,1,24,9,2025-02-21 21:49:09.560393,Resolved,53,0.0,27.95
3898,4,34,6,2023-03-14 09:06:46.560393,Resolved,4,17.77,187.32
3899,1,25,8,2023-12-18 03:55:50.560393,Resolved,20,0.0,21.59
3900,1,21,14,2021-08-31 03:24:02.560393,Resolved,23,0.0,10.18
3901,3,44,2,2023-06-13 11:48:52.560393,Resolved,872,0.0,61.24
3902,2,49,1,2025-05-19 08:22:39.560393,Investigating,181,0.0,31.87
3903,3,41,2,2022-10-27 21:57:59.560393,Resolved,234,0.0,76.08
3904,1,9,15,2023-07-24 12:29:24.560393,Resolved,42,0.0,7.33
3905,2,12,1,2025-03-13 09:46:00.560393,Closed,231,65.77,1188.59
3906,1,30,8,2025-06-12 15:29:41.560393,Investigating,24,0.0,27.67
3907,1,14,9,2024-12-26 22:23:18.560393,Resolved,54,0.0,29.3
3908,2,39,6,2025-01-05 21:32:08.560393,Resolved,6,21.04,888.28
3909,1,12,9,2021-01-20 23:28:46.560393,Resolved,7,0.0,40.4
3910,1,26,1,2021-01-22 20:57:41.560393,Resolved,66,0.0,12.77
3911,1,9,8,2021-08-06 07:24:40.560393,Resolved,18,0.0,9.58
3912,2,12,15,2023-07-10 09:23:02.560393,Resolved,90,14.15,256.54
3913,1,14,6,2022-11-13 16:01:08.560393,Resolved,25,0.0,4.66
3914,2,35,4,2022-02-25 20:38:13.560393,Resolved,30,0.0,27.52
3915,1,25,5,2022-01-17 15:55:23.560393,Resolved,24,0.0,12.47
3916,2,34,14,2024-09-11 18:41:15.560393,Resolved,174,0.0,49.38
3917,1,33,7,2025-06-24 22:28:59.560393,Resolved,73,0.0,45.12
3918,5,24,2,2021-07-07 12:25:46.560393,Resolved,55,69.13,3840.38
3919,1,19,8,2025-02-05 04:14:11.560393,Resolved,29,33.32,870.37
3920,2,7,9,2022-01-02 00:30:51.560393,Closed,40,0.0,19.52
3921,5,22,6,2023-06-25 22:06:46.560393,Resolved,981,114.53,3772.24
3922,2,44,8,2023-04-21 12:45:09.560393,Closed,134,0.0,20.38
3923,2,27,9,2020-09-17 04:26:55.560393,Closed,65,0.0,38.18
3924,5,36,4,2021-03-06 14:44:12.560393,Resolved,352,14.84,358.71
3925,3,20,9,2020-12-04 04:59:04.560393,Resolved,99,0.0,35.75
3926,2,46,9,2020-10-22 18:12:41.560393,Resolved,51,0.0,29.71
3927,1,44,9,2025-02-22 23:19:51.560393,Investigating,67,0.0,12.15
3928,4,12,6,2023-04-04 22:50:33.560393,Resolved,310,0.0,41.64
3929,2,9,1,2024-08-09 03:38:11.560393,Resolved,349,17.02,399.43
3930,2,8,3,2023-04-02 20:28:43.560393,Resolved,64,0.0,33.96
3931,2,16,13,2022-03-13 21:04:56.560393,Resolved,23,8.23,244.64
3932,3,37,8,2021-02-07 14:19:10.560393,Resolved,400,38.39,870.65
3933,3,24,13,2022-07-03 15:51:28.560393,Resolved,135,175.51,3213.88
3934,3,9,15,2021-10-20 01:25:33.560393,Resolved,138,0.0,53.63
3935,2,26,3,2023-01-31 20:12:26.560393,Resolved,603,167.78,5279.07
3936,1,21,11,2021-09-22 21:56:30.560393,Resolved,20,8.76,77.34
3937,1,35,1,2022-07-09 18:55:14.560393,Resolved,14,19.04,216.73
3938,1,6,6,2022-09-17 17:52:57.560393,Resolved,100,0.0,18.18
3939,3,31,4,2022-03-27 13:12:45.560393,Resolved,159,23.13,463.13
3940,5,8,6,2023-04-12 05:20:04.560393,Resolved,125,106.75,2903.41
3941,1,18,6,2023-04-10 16:22:37.560393,Resolved,21,0.0,28.46
3942,5,4,8,2023-03-18 13:11:09.560393,Resolved,167,17.31,604.89
3943,3,28,1,2023-04-08 22:04:48.560393,Resolved,70,0.0,22.18
3944,1,37,1,2021-08-26 01:50:30.560393,Resolved,31,7.28,135.71
3945,5,47,3,2023-05-09 01:43:55.560393,Resolved,49,5.43,173.24
3946,1,27,1,2023-06-08 04:14:46.560393,Resolved,19,5.05,101.26
3947,1,16,1,2023-07-09 03:31:38.560393,Resolved,30,7.16,197.13
3948,1,21,1,2025-01-05 17:18:54.560393,Resolved,32,5.6,60.29
3949,1,18,9,2024-09-14 22:11:42.560393,Resolved,11,7.12,117.89
3950,2,43,13,2022-10-05 11:39:16.560393,Resolved,252,40.21,1196.24
3951,2,43,1,2021-05-18 17:13:21.560393,Closed,313,0.0,13.18
3952,3,45,9,2023-04-10 18:32:07.560393,Resolved,51,142.95,5744.84
3953,1,10,9,2024-04-22 13:47:06.560393,Resolved,8,5.44,245.52
3954,1,30,6,2023-11-07 18:38:56.560393,Resolved,33,0.0,16.79
3955,1,40,11,2025-01-20 10:00:16.560393,Resolved,40,0.0,13.17
3956,2,27,2,2023-07-14 20:45:52.560393,Resolved,10,0.0,22.51
3957,1,38,8,2024-09-05 00:30:43.560393,Resolved,21,10.69,353.62
3958,2,13,8,2025-06-17 18:25:22.560393,Closed,50,0.0,63.76
3959,1,32,11,2021-10-14 23:55:50.560393,Resolved,70,9.7,295.52
3960,2,4,14,2022-11-03 23:07:57.560393,Investigating,146,12.26,389.91
3961,1,10,6,2022-01-14 05:35:22.560393,Closed,27,4.14,71.48
3962,2,29,4,2022-11-05 05:38:53.560393,Closed,14,40.82,564.76
3963,2,45,8,2021-09-24 01:24:47.560393,Resolved,63,20.65,603.48
3964,2,43,9,2021-03-24 04:56:22.560393,Closed,34,0.0,61.32
3965,1,11,13,2023-02-11 15:59:41.560393,Investigating,120,0.0,8.18
3966,2,36,7,2022-12-18 01:15:59.560393,Resolved,79,0.0,36.74
3967,3,12,14,2024-12-01 07:19:27.560393,Resolved,23,10.78,127.05
3968,1,20,6,2024-02-19 00:02:55.560393,Closed,33,29.41,194.1
3969,1,37,9,2022-06-13 06:21:23.560393,Resolved,42,0.0,7.84
3970,2,26,1,2025-06-01 14:25:04.560393,Closed,8,49.67,540.98
3971,5,37,9,2023-09-23 13:42:23.560393,Resolved,65,0.0,39.55
3972,5,32,8,2022-10-01 12:52:27.560393,Resolved,6,0.0,43.26
3973,2,26,11,2023-02-13 12:34:24.560393,Resolved,44,53.16,625.29
3974,2,18,6,2023-10-04 07:27:00.560393,Resolved,173,45.94,515.85
3975,1,45,5,2023-01-17 23:59:40.560393,Resolved,69,0.0,27.15
3976,1,44,2,2023-04-09 12:43:10.560393,Closed,24,0.0,15.61
3977,1,33,9,2024-05-08 13:51:28.560393,Resolved,40,0.0,10.84
3978,1,44,6,2022-03-02 09:31:34.560393,Resolved,39,0.0,16.2
3979,1,21,6,2023-08-02 17:16:11.560393,Resolved,38,0.0,6.24
3980,1,25,1,2021-11-01 20:07:29.560393,Resolved,29,0.0,27.53
3981,2,19,8,2024-10-06 04:03:16.560393,Resolved,60,0.0,57.09
3982,2,5,7,2020-12-25 16:29:35.560393,Resolved,19,0.0,23.44
3983,4,38,1,2021-04-07 05:59:30.560393,Resolved,28,0.0,37.23
3984,1,22,5,2023-11-13 05:12:02.560393,Resolved,59,3.77,30.11
3985,1,2,4,2024-02-02 00:54:46.560393,Resolved,88,29.86,313.39
3986,1,41,8,2024-06-21 10:10:31.560393,Resolved,44,0.0,13.66
3987,2,19,2,2022-04-24 12:28:21.560393,Resolved,22,0.0,11.93
3988,2,50,14,2024-06-25 19:58:14.560393,Resolved,266,11.7,161.33
3989,2,1,1,2025-07-22 03:54:01.560393,Resolved,37,0.0,25.62
3990,1,14,5,2024-02-24 07:45:12.560393,Resolved,15,0.0,11.84
3991,2,40,7,2023-12-31 05:53:28.560393,Resolved,186,10.98,162.55
3992,1,14,11,2024-05-25 08:58:08.560393,Resolved,28,0.0,20.26
3993,2,9,10,2021-09-16 14:58:51.560393,Resolved,122,0.0,39.53
3994,4,39,9,2024-04-12 01:48:17.560393,Resolved,156,71.99,770.8
3995,5,46,5,2021-02-19 04:27:31.560393,Resolved,63,61.37,2131.33
3996,3,12,9,2022-07-14 04:04:39.560393,Closed,37,40.54,564.93
3997,1,28,14,2024-06-19 15:22:00.560393,Resolved,29,0.0,6.93
3998,3,31,7,2023-02-22 20:55:32.560393,Investigating,53,0.0,61.18
3999,2,41,12,2022-10-24 00:35:08.560393,Resolved,29,5.25,288.84
4000,1,1,9,2022-12-29 01:45:23.560393,Resolved,6,0.0,9.13
4001,2,16,5,2023-02-05 16:52:55.560393,Resolved,11,8.92,280.42
4002,2,26,1,2022-07-25 00:25:34.560393,Resolved,69,6.23,141.6
4003,1,28,8,2022-10-31 11:34:08.560393,Resolved,50,0.6,78.41
4004,1,40,1,2022-07-05 01:06:34.560393,Resolved,53,0.0,26.49
4005,1,7,3,2023-04-07 09:14:45.560393,Resolved,18,0.0,11.54
4006,2,10,4,2022-10-07 10:51:10.560393,Resolved,189,0.0,61.54
4007,2,2,15,2023-12-02 23:41:46.560393,Resolved,11,0.0,20.45
4008,2,32,3,2024-11-22 08:58:07.560393,Resolved,48,90.29,2331.86
4009,1,41,3,2021-10-17 08:42:02.560393,Resolved,22,7.54,284.36
4010,2,18,7,2022-11-10 23:38:20.560393,Resolved,45,0.0,60.32
4011,1,41,2,2021-10-09 17:13:25.560393,Resolved,24,0.0,14.06
4012,4,47,9,2020-12-21 15:29:20.560393,Closed,48,14.92,261.33
4013,5,5,7,2024-09-18 14:19:15.560393,Resolved,328,0.0,47.62
4014,1,46,11,2024-07-26 14:39:25.560393,Closed,79,0.0,42.12
4015,1,45,12,2023-04-01 03:07:24.560393,Resolved,39,17.77,447.93
4016,3,22,8,2023-09-22 04:33:21.560393,Closed,57,19.27,755.9
4017,1,43,7,2020-12-15 06:04:50.560393,Resolved,32,0.0,10.53
4018,1,9,5,2020-11-17 11:06:53.560393,Resolved,17,2.46,159.89
4019,2,33,4,2021-03-30 11:48:11.560393,Resolved,19,16.96,237.22
